store;websites;attribute_set;type;categories;sku;name;meta_title;meta_description;image;image_label;small_image;thumbnail;url_key;url_path;ean;shipping_delay;price;special_price;special_from_date;special_to_date;cost;weight;eco_participation;status;visibility;tax_class_id;color;brand;supplier_name;size;essorage;capacite;decibels;classe_energetique;description;short_description;meta_keyword;news_from_date;news_to_date;qty;is_in_stock;stock_status_changed_automatically;product_name;small_image_label;thumbnail_label;dispo;nb_couverts
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/Les eviers::1::1::1/Accessoires::1::1::1";FND-445934;"Accessoires null FRANKE - 445934";"Accessoires null FRANKE - 445934 | Lacoop.fr";"Achetez Accessoires null FRANKE - 445934 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/7612319445934_1_600.jpg;"Accessoires null FRANKE - 445934 - Lacoop.fr";http://www.findis.fr/data/photos/300/7612319445934_1_300.jpg;http://www.findis.fr/data/photos/150/7612319445934_1_150.jpg;accessoires-null-franke-445934;accessoires-null-franke-445934.html;7612319445934;;21.85;;;;15.30;0.87;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;FRANKE;FINDIS;;;;;;;"<p><strong>Accessoires null FRANKE - 445934</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;10;1;1;"Accessoires null FRANKE - 445934";"Accessoires null FRANKE - 445934 - Lacoop.fr";"Accessoires null FRANKE - 445934 - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Chauffage  - climatisation::1::1::1/Poêle::1::1::1/Poêle à bois::1::1::1/Longiligne::1::1::1";FND-GOTHAM01;"Poêle à bois longiligne SUPRA - GOTHAM01";"Poêle à bois longiligne SUPRA - GOTHAM01 | Lacoop.fr";"Achetez Poêle à bois longiligne SUPRA - GOTHAM01 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3119831171135_1_600.jpg;"Poêle à bois longiligne SUPRA - GOTHAM01 - Lacoop.fr";http://www.findis.fr/data/photos/300/3119831171135_1_300.jpg;http://www.findis.fr/data/photos/150/3119831171135_1_150.jpg;poêle-à-bois-longiligne-supra-gotham01;poêle-à-bois-longiligne-supra-gotham01.html;3119831171135;;1100.20;;;;770.45;130.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;SUPRA;FINDIS;;;;;A;"<h2>Détails produit</h2><p><br>Description guide : Tout fonte - Vision verticale du feu : bûches 33 cm en horizontal et 50 cm en vertical - Finition intérieure en nid d'abeilles et doublage fonte arrière : idéale pour apporter plus de rigidité au cors de chauffe - Plaque d'âtre et grille foyère amovibles - Cendrier accessible en fonctionnement - Système Vitre Propre - Tôle de protection arrière pour une installation plus proche du mur (jusqu'à 35 cm selon raccordement) - Régulation manuelle - Raccordement dessus Ø 150 mm.<br>Pour chauffer : 75 m2 (isolation faible)<br>Pour chauffer : 170 m2 (isolation performante)<br>Régulation : manuelle<br>Eligible TVA 10 : Non<br>Eligible TVA 5,5 : Oui<br>Puissance : 14 kW<br>Taille des bûches : 33 cm<br>Rendement énergétique : 78 %<br>Taux de CO dégagé : 0.16 %<br>Emission de poussières : 32 mg/Nm3<br>Indice I : 0.7<br>Label énergie : A<br>Flamme verte : non<br>Compatible RT 2012 : Non<br>Norme : NF EN 13240<br>Eligible au crédit d'impôt 2018 : Oui<br>Le + produit : Adapté aux grands espaces<br>Raccord des fumées : dessus<br>Diamètre de buse : 150 mm<br>Hauteur du sol/axe buse : 0 mm<br>Dimensions (LxHxP) : 51 x 117 x 45 cm<br>Poids net : 135 Kg<br>Lieu de fabrication : France</p>";"<p><strong>Poêle à bois longiligne SUPRA - GOTHAM01</strong></p><p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;3;1;1;"Poêle à bois longiligne SUPRA - GOTHAM01";"Poêle à bois longiligne SUPRA - GOTHAM01 - Lacoop.fr";"Poêle à bois longiligne SUPRA - GOTHAM01 - Lacoop.fr";;0
admin;base;Findis;simple;"Image::1::1::1/Tv::1::1::1/Téléviseur::1::1::1/4k écran plat::1::1::1";FND-KD85XF8596B;"Téléviseur 4K écran plat SONY - KD85XF8596B";"Téléviseur 4K écran plat SONY - KD85XF8596B | Lacoop.fr";"Achetez Téléviseur 4K écran plat SONY - KD85XF8596B à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4548736076938_1_600.jpg;"Téléviseur 4K écran plat SONY - KD85XF8596B - Lacoop.fr";http://www.findis.fr/data/photos/300/4548736076938_1_300.jpg;http://www.findis.fr/data/photos/150/4548736076938_1_150.jpg;téléviseur-4k-écran-plat-sony-kd85xf8596b;téléviseur-4k-écran-plat-sony-kd85xf8596b.html;4548736076938;;3918.26;;;;2780.10;22.89;12.50;Activé;"Catalogue, Recherche";"Taxe Produits";;SONY;FINDIS;;;;;A;"<h2>Détails produit</h2><p><br>Connectique : HDMI (x4) / YUV / Ethernet / USB (x3) / Optique<br>Diagonale Clas : 151 cm et +<br>Compatible DLNA : Oui<br>Finition : noir<br>Pied pivotant : non<br>Design : plat<br>Diagonale : 215 cm<br>Dalle : LED<br>Résolution : UHD 4K<br>Indice de fluidité : 1000 Hz<br>High Dynamic Range : Oui<br>Technologie 3D : non<br>Compatible HEVC(H.265) : Oui<br>Processeur : Sony X1 4K HDR<br>TV connectée : Oui<br>WiFi : oui<br>USB : enregistrement(PVR)+ lecture<br>Tuner TNT : DVB-T et DVB-T2<br>Tuner câble : Oui<br>Tuner satellite : DVB-S et DVB-S2<br>Double tuner HD : Oui<br>Puissance : 2 x 10 W (RMS)<br>Conso élec. en mode marche : 233 Watts<br>Conso élec : 323 kWh/an<br>Label énergie : A<br>Le + produit : Des images naturelles, une nouvelle expérience TV !<br>Entrées vidéo : HDMI (x4) / RCA sélectionnables YUV-Composite<br>Entrées audio : RCA stéréo<br>Autres entrées : Port USB (x3) / Ethernet<br>Sorties audio : Optique / Jack 3,5 mm sélectionnable Casque - Sortie audio - Subwoofer<br>Dimensions écran seul (LxHxP) : 191,1 x 109,8 x 7,3 cm<br>Dimensions avec pied (LxHxP) : 191,1 x 117,6 x 42,9 cm<br>Standard VESA : 400 x 400<br>Mode Hôtel : oui<br>Poids net : 46.2 Kg</p>";"<p><strong>Téléviseur 4K écran plat SONY - KD85XF8596B</strong></p><p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;4;1;1;"Téléviseur 4K écran plat SONY - KD85XF8596B";"Téléviseur 4K écran plat SONY - KD85XF8596B - Lacoop.fr";"Téléviseur 4K écran plat SONY - KD85XF8596B - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/Les eviers::1::1::1/Accessoires::1::1::1";FND-40536000;"Accessoires null GROHE - 40536000";"Accessoires null GROHE - 40536000 | Lacoop.fr";"Achetez Accessoires null GROHE - 40536000 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4005176905506_1_600.jpg;"Accessoires null GROHE - 40536000 - Lacoop.fr";http://www.findis.fr/data/photos/300/4005176905506_1_300.jpg;http://www.findis.fr/data/photos/150/4005176905506_1_150.jpg;accessoires-null-grohe-40536000;accessoires-null-grohe-40536000.html;4005176905506;;57.83;;;;40.50;0.87;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;GROHE;FINDIS;;;;;;;"<p><strong>Accessoires null GROHE - 40536000</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Accessoires null GROHE - 40536000";"Accessoires null GROHE - 40536000 - Lacoop.fr";"Accessoires null GROHE - 40536000 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/La cuisson::1::1::1/Cuisinière::1::1::1/Vitrocéramique::1::1::1";FND-EKC54953OK;"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK";"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK | Lacoop.fr";"Achetez Cuisinière vitrocéramique ELECTROLUX - EKC54953OK à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/7332543616077_1_600.jpg;"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK - Lacoop.fr";http://www.findis.fr/data/photos/300/7332543616077_1_300.jpg;http://www.findis.fr/data/photos/150/7332543616077_1_150.jpg;cuisinière-vitrocéramique-electrolux-ekc54953ok;cuisinière-vitrocéramique-electrolux-ekc54953ok.html;7332543616077;;569.06;;;;391.50;33.21;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;ELECTROLUX;FINDIS;;;;;A;"<h2>Détails produit</h2><p><br>Description guide : Four électrique : 6 modes de cuisson - Programmateur électronique - Contre-porte plein verre - Table vitrocéramique : 4 foyers radiants Hi-Light dont 1 zone Ø 18 cm 1,8 kW - Commande par manette - Tiroir de rangement.<br>Largeur : 50 cm<br>Volume du four : 54 L<br>Energie four : électrique<br>Type de cuisson : Multifonction<br>Chaleur tournante : Oui<br>Modes de cuisson : 6<br>Nettoyage four : Catalyse<br>Programmateur : électronique<br>Préconisation température : Non<br>Puissance gril : 1650 Watts<br>Ouverture porte : abattante<br>Porte froide : Non<br>Eclairage intérieur : oui<br>Tournebroche : sans<br>Equipement : 1 grille + 1 plat multi-usages<br>Table de cuisson : radiant 4 zones<br>Foyer(s) gauche : AV 12-18/1,7 _ AR 14/1,2 cm/kW<br>Foyer(s) droit : AV 14/1,2 _ AR 18/1,8 cm/kW<br>Couvercle : sans<br>Label énergie : A<br>Le + produit : Touche PlusSteam<br>Coloris : noir<br>Dimensions (LxHxP) : 50 x 85,8 x 60 cm<br>Poids net : 41 Kg<br>Lieu de fabrication : Roumanie</p>";"<p><strong>Cuisinière vitrocéramique ELECTROLUX - EKC54953OK</strong></p><p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK";"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK - Lacoop.fr";"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK - Lacoop.fr";commande;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Beauté - hygiène - bien -être::1::1::1/Epilation::1::1::1/Electrique::1::1::1";FND-ESEL2AA503;"Epilation Electrique PANASONIC - ESEL2AA503";"Epilation Electrique PANASONIC - ESEL2AA503 | Lacoop.fr";"Achetez Epilation Electrique PANASONIC - ESEL2AA503 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/5025232873951_1_600.jpg;"Epilation Electrique PANASONIC - ESEL2AA503 - Lacoop.fr";http://www.findis.fr/data/photos/300/5025232873951_1_300.jpg;http://www.findis.fr/data/photos/150/5025232873951_1_150.jpg;epilation-electrique-panasonic-esel2aa503;epilation-electrique-panasonic-esel2aa503.html;5025232873951;;55.63;;;;38.89;0.44;0.08;Activé;"Catalogue, Recherche";"Taxe Produits";;PANASONIC;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Description guide : Epilateur Wet &amp; Dry - Rechargeable - Technologie 60 pincettes - Tête pivotante 90°- Fonction vision - 3 vitesses<br>Poids net : 0.17 Kg</p>";"<p><strong>Epilation Electrique PANASONIC - ESEL2AA503</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;3;1;1;"Epilation Electrique PANASONIC - ESEL2AA503";"Epilation Electrique PANASONIC - ESEL2AA503 - Lacoop.fr";"Epilation Electrique PANASONIC - ESEL2AA503 - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1;FND-CORDOWN3431;"Hotte null FALMEC - CORDOWN3431";"Hotte null FALMEC - CORDOWN3431 | Lacoop.fr";"Achetez Hotte null FALMEC - CORDOWN3431 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8034122348094_1_600.jpg;"Hotte null FALMEC - CORDOWN3431 - Lacoop.fr";http://www.findis.fr/data/photos/300/8034122348094_1_300.jpg;http://www.findis.fr/data/photos/150/8034122348094_1_150.jpg;hotte-null-falmec-cordown3431;hotte-null-falmec-cordown3431.html;8034122348094;;1518.80;;;;1078.20;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;FALMEC;FINDIS;;;;;;;"<p><strong>Hotte null FALMEC - CORDOWN3431</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte null FALMEC - CORDOWN3431";"Hotte null FALMEC - CORDOWN3431 - Lacoop.fr";"Hotte null FALMEC - CORDOWN3431 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Cuisson et culinaire::1::1::1/Four posable::1::1::1/Capacité - de 28 l::1::1::1";FND-OX444810;"Four posable Capacité - de 28 L MOULINEX - OX444810";"Four posable Capacité - de 28 L MOULINEX - OX444810 | Lacoop.fr";"Achetez Four posable Capacité - de 28 L MOULINEX - OX444810 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3016661146879_1_600.jpg;"Four posable Capacité - de 28 L MOULINEX - OX444810 - Lacoop.fr";http://www.findis.fr/data/photos/300/3016661146879_1_300.jpg;http://www.findis.fr/data/photos/150/3016661146879_1_150.jpg;four-posable-capacité-de-28-l-moulinex-ox444810;four-posable-capacité-de-28-l-moulinex-ox444810.html;3016661146879;;82.01;;;;56.73;4.86;0.83;Activé;"Catalogue, Recherche";"Taxe Produits";;MOULINEX;FINDIS;;;"19 L";;;"<h2>Détails produit</h2><p><br>Description guide : Optimo - 6 modes de cuisson dont chaleur tournante et bain-marie - Gradins 6 positions - Minuterie 120 min - Porte verre double paroi.<br>Capacité : 19 L<br>Puissance : 1380 Watts<br>Puissance gril : 740 Watts<br>Type de cuisson : Convection naturelle/chaleur tournante/gril<br>Autres fonctions : Bain marie  / Décongélation / Pâtisserie<br>Thermostat : 240 °C<br>Minuteur : 120 minutes<br>Nettoyage four : Manuel<br>Accessoires : 1 grille/1 plat émail<br>Dimensions intérieures (LxHxP) : 32,5 x 22,6 x 24,5 cm<br>Dimensions extérieures (LxHxP) : 46,2 x 27,91 x 31,87 cm<br>Lieu de fabrication : Chine<br>Le + produit : Fonction décongélation</p>";"<p><strong>Four posable Capacité - de 28 L MOULINEX - OX444810</strong></p><p><br>Capacité : 19 L<br>Voir les détails produit ci-dessous</p>";;;;4;1;1;"Four posable Capacité - de 28 L MOULINEX - OX444810";"Four posable Capacité - de 28 L MOULINEX - OX444810 - Lacoop.fr";"Four posable Capacité - de 28 L MOULINEX - OX444810 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/L'entretien des sols et du linge::1::1::1/Aspirateur::1::1::1/Traîneau avec sac::1::1::1";FND-COMPACTC2SIL;"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL";"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL | Lacoop.fr";"Achetez Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4002515994108_1_600.jpg;"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL - Lacoop.fr";http://www.findis.fr/data/photos/300/4002515994108_1_300.jpg;http://www.findis.fr/data/photos/150/4002515994108_1_150.jpg;aspirateur-traîneau-avec-sac-miele-compactc2sil;aspirateur-traîneau-avec-sac-miele-compactc2sil.html;4002515994108;;208.91;;;;145.60;7.79;0.83;Activé;"Catalogue, Recherche";"Taxe Produits";;MIELE;FINDIS;;;;"68 dB";A+;"<h2>Détails produit</h2><p><br>Description guide : Compact C2 Silence Ecoline - Tube métal télescopique Comfort - Variateur rotatif 6 positions - Brosse double position - 3 accessoires.<br>Label énergie : A+<br>Conso élec : 20.5 kWh/an<br>Label aspiration tapis : C<br>Label aspiration sols durs : A<br>Label filtration : B<br>Niveau sonore : 68 dB<br>Capacité sac : 3.5 L<br>Tube télescopique : Oui<br>Rayon d'action : 11 m<br>Réf.sac aspi. : HYCLEANFJM3D<br>Le + produit : Rayon d'action 11 m<br>Lieu de fabrication : Allemagne<br>Dimensions (LxHxP) : 23 x 42,5 x 24,5 cm<br>Poids net : 6.5 Kg</p>";"<p><strong>Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL</strong></p><p><br>Volume sonore max. : 68 dB<br>Classe_energetique. : A+<br>Voir les détails produit ci-dessous</p>";;;;19;1;1;"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL";"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL - Lacoop.fr";"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/Divers::1::1::1/Divers::1::1::1;FND-6401004;"Divers null ROBLIN - 6401004";"Divers null ROBLIN - 6401004 | Lacoop.fr";"Achetez Divers null ROBLIN - 6401004 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660446005051_1_600.jpg;"Divers null ROBLIN - 6401004 - Lacoop.fr";http://www.findis.fr/data/photos/300/3660446005051_1_300.jpg;http://www.findis.fr/data/photos/150/3660446005051_1_150.jpg;divers-null-roblin-6401004;divers-null-roblin-6401004.html;3660446005051;;32.13;;;;22.50;5.69;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;ROBLIN;FINDIS;;;;;;;"<p><strong>Divers null ROBLIN - 6401004</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;6;1;1;"Divers null ROBLIN - 6401004";"Divers null ROBLIN - 6401004 - Lacoop.fr";"Divers null ROBLIN - 6401004 - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1;FND-KS110XE;"Hotte null SMEG - KS110XE";"Hotte null SMEG - KS110XE | Lacoop.fr";"Achetez Hotte null SMEG - KS110XE à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8017709201869_1_600.jpg;"Hotte null SMEG - KS110XE - Lacoop.fr";http://www.findis.fr/data/photos/300/8017709201869_1_300.jpg;http://www.findis.fr/data/photos/150/8017709201869_1_150.jpg;hotte-null-smeg-ks110xe;hotte-null-smeg-ks110xe.html;8017709201869;;1015.17;;;;707.40;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;SMEG;FINDIS;;;;;;;"<p><strong>Hotte null SMEG - KS110XE</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte null SMEG - KS110XE";"Hotte null SMEG - KS110XE - Lacoop.fr";"Hotte null SMEG - KS110XE - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/La cuisson::1::1::1/Cuisinière::1::1::1/Mixte::1::1::1";FND-HXR39IG20;"Cuisinière mixte BOSCH - HXR39IG20";"Cuisinière mixte BOSCH - HXR39IG20 | Lacoop.fr";"Achetez Cuisinière mixte BOSCH - HXR39IG20 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242005132812_1_600.jpg;"Cuisinière mixte BOSCH - HXR39IG20 - Lacoop.fr";http://www.findis.fr/data/photos/300/4242005132812_1_300.jpg;http://www.findis.fr/data/photos/150/4242005132812_1_150.jpg;cuisinière-mixte-bosch-hxr39ig20;cuisinière-mixte-bosch-hxr39ig20.html;4242005132812;;461.10;;;;315.90;33.21;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;BOSCH;FINDIS;;;;;A;"<h2>Détails produit</h2><p><br>Description guide : Four électrique : 7 modes de cuisson - Programmateur électronique - Contre-porte plein verre - Porte 3 vitres. Allumage de la table intégré aux manettes - 1 plaque et 3 brûleurs dont 1 rapide 3 kW.<br>Largeur : 60 cm<br>Volume du four : 66 L<br>Energie four : électrique<br>Type de cuisson : Multifonction<br>Chaleur tournante : Oui<br>Modes de cuisson : 7<br>Nettoyage four : Ecoclean<br>Programmateur : électronique<br>Préconisation température : Non<br>Ouverture porte : abattante<br>Porte froide : Non<br>Eclairage intérieur : halogène<br>Tournebroche : sans<br>Equipement : 1 grille + 1 poêle universelle<br>Table de cuisson : mixte 3 + 1<br>Foyer(s) gauche : AV -/3 _ AR -/1 cm/kW<br>Foyer(s) droit : AV -/1 _ AR -/1,75 cm/kW<br>Allumage table : intégré aux manettes<br>Sécurité gaz : par thermocouple<br>Injecteurs : Equipé pour le gaz naturel - Livrée avec injecteurs butane/propane<br>Grilles : émaillées<br>Couvercle : verre<br>Label énergie : A<br>Le + produit : Couvercle en verre<br>Cordon électrique : NC<br>Coloris : blanc<br>Dimensions (LxHxP) : 60 x 85 x 60 cm<br>Poids net : 53.03 Kg<br>Lieu de fabrication : Turquie</p>";"<p><strong>Cuisinière mixte BOSCH - HXR39IG20</strong></p><p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;7;1;1;"Cuisinière mixte BOSCH - HXR39IG20";"Cuisinière mixte BOSCH - HXR39IG20 - Lacoop.fr";"Cuisinière mixte BOSCH - HXR39IG20 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Le froid::1::1::1/Congélateur armoire::1::1::1/Froid statique::1::1::1";FND-BFU4425SW;"Congélateur armoire froid statique BRANDT - BFU4425SW";"Congélateur armoire froid statique BRANDT - BFU4425SW | Lacoop.fr";"Achetez Congélateur armoire froid statique BRANDT - BFU4425SW à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660767210950_1_600.jpg;"Congélateur armoire froid statique BRANDT - BFU4425SW - Lacoop.fr";http://www.findis.fr/data/photos/300/3660767210950_1_300.jpg;http://www.findis.fr/data/photos/150/3660767210950_1_150.jpg;congélateur-armoire-froid-statique-brandt-bfu4425sw;congélateur-armoire-froid-statique-brandt-bfu4425sw.html;3660767210950;;362.43;;;;241.20;39.55;15.00;Activé;"Catalogue, Recherche";"Taxe Produits";;BRANDT;FINDIS;;;;"43 dB";A+;"<h2>Détails produit</h2><p><br>Description guide : 6 tiroirs - Fonction Congélation Rapide - Alarmes visuelle et sonore.<br>Largeur : 55 cm<br>Hauteur : 143 cm<br>Volume net (total) : 161 L<br>Régulation : électronique<br>Super isolé : non<br>Autonomie : 16 heures<br>Pouvoir de congélation : 13 Kg/24H<br>Eclairage intérieur : non<br>Nombre de tiroir(s) : 6<br>Affichage T° : oui<br>Alarme : oui<br>Ouverture facile : Sans<br>Porte(s) réversible(s) : Oui<br>Niveau sonore : 43 dB<br>Conso élec : 223 kWh/an<br>Classe climatique : T<br>Connecté : non<br>Label énergie : A+<br>Le + produit : Electronique Digits<br>Dimensions (LxHxP) : 55 x 143 x 58 cm<br>Poids net : 53 Kg<br>Coloris : blanc</p>";"<p><strong>Congélateur armoire froid statique BRANDT - BFU4425SW</strong></p><p><br>Volume sonore max. : 43 dB<br>Classe_energetique. : A+<br>Voir les détails produit ci-dessous</p>";;;;19;1;1;"Congélateur armoire froid statique BRANDT - BFU4425SW";"Congélateur armoire froid statique BRANDT - BFU4425SW - Lacoop.fr";"Congélateur armoire froid statique BRANDT - BFU4425SW - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/La cuisson::1::1::1/Micro-ondes::1::1::1/Solo::1::1::1";FND-HMT72M450;"Micro-ondes solo BOSCH - HMT72M450";"Micro-ondes solo BOSCH - HMT72M450 | Lacoop.fr";"Achetez Micro-ondes solo BOSCH - HMT72M450 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242002418988_1_600.jpg;"Micro-ondes solo BOSCH - HMT72M450 - Lacoop.fr";http://www.findis.fr/data/photos/300/4242002418988_1_300.jpg;http://www.findis.fr/data/photos/150/4242002418988_1_150.jpg;micro-ondes-solo-bosch-hmt72m450;micro-ondes-solo-bosch-hmt72m450.html;4242002418988;;125.09;;;;85.50;12.00;2.50;Activé;"Catalogue, Recherche";"Taxe Produits";;BOSCH;FINDIS;;;"17 L";;;"<h2>Détails produit</h2><p><br>Description guide : 5 niveaux de puissance - Commandes mécaniques - Minuterie 60 min - Eclairage - Plateau tournant Ø 24,5 cm - Cavité laquée - Finition silver.<br>Capacité : 17 L<br>Puissance Micro-ondes : 800 Watts<br>Niveaux de puissance : 5<br>Chaleur tournante : Non<br>Plateau tournant Ø : 24.5 cm<br>Cavité : laquée<br>Programmation : Mécanique<br>Plat croustilleur : Sans<br>Fonction vapeur : Sans<br>Accessoire vapeur : Sans<br>Le + produit : Simple à utiliser !<br>Coloris : silver<br>Dimensions cavité (LxHxP) : 29 x 19,4 x 27,4 cm<br>Dimensions (LxHxP) : 46,1 x 29 x 35,1 cm<br>Poids net : 12 Kg<br>Lieu de fabrication : Chine</p>";"<p><strong>Micro-ondes solo BOSCH - HMT72M450</strong></p><p><br>Capacité : 17 L<br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Micro-ondes solo BOSCH - HMT72M450";"Micro-ondes solo BOSCH - HMT72M450 - Lacoop.fr";"Micro-ondes solo BOSCH - HMT72M450 - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Réception télévision::1::1::1/Terrestre::1::1::1/Fixations (terrestre)::1::1::1";FND-508970;"Fixations (terrestre) null TONNA - 508970";"Fixations (terrestre) null TONNA - 508970 | Lacoop.fr";"Achetez Fixations (terrestre) null TONNA - 508970 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3431045089700_1_600.jpg;"Fixations (terrestre) null TONNA - 508970 - Lacoop.fr";http://www.findis.fr/data/photos/300/3431045089700_1_300.jpg;http://www.findis.fr/data/photos/150/3431045089700_1_150.jpg;fixations-(terrestre)-null-tonna-508970;fixations-(terrestre)-null-tonna-508970.html;3431045089700;;15.78;;;;11.05;0.22;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;TONNA;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Type de fixation : Cerclage<br>Diamètre : 0 mm<br>Longueur : 0 m<br>Colisé par : 5 (prix unitaire)</p>";"<p><strong>Fixations (terrestre) null TONNA - 508970</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Fixations (terrestre) null TONNA - 508970";"Fixations (terrestre) null TONNA - 508970 - Lacoop.fr";"Fixations (terrestre) null TONNA - 508970 - Lacoop.fr";;0
